lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,wp1,wp2,wprel,y
14.0,15.0,0.93,1920.0,2250.0,0.85,6.0,7.0,0.86,1,1,1.0,1.0,1.0,1.0,1.0
12.0,12.2,0.98,1715.0,1809.6,0.95,5.0,5.8,0.86,1,5,0.2,1.9,1.8900000000000001,1.01,0.0
14.0,10.5,1.33,2016.0,1458.0,1.38,1.0,5.0,0.2,1,2,0.5,1.0,1.8199999999999998,0.55,0.0
17.0,6.0,2.83,3528.0,576.0,6.12,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,9.6,1.77,4368.0,1350.4,3.23,8.0,4.6,1.74,1,5,0.2,1.0,1.0,1.0,0.0
11.0,8.0,1.38,1920.0,720.0,2.67,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
16.0,20.0,0.8,3136.0,4860.0,0.65,7.0,9.0,0.78,1,1,1.0,1.0,1.0,1.0,0.0
12.0,10.38,1.16,1600.0,1483.88,1.08,1.0,1.0,1.0,1,8,0.12,1.0,1.77,0.56,0.0
13.0,4.0,3.25,2058.0,360.0,5.72,6.0,2.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
1.0,18.0,0.06,180.0,2457.0,0.07,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,12.33,1.62,4320.0,2584.0,1.67,9.0,5.67,1.59,1,3,0.33,1.0,1.92,0.52,0.0
16.0,20.0,0.8,4032.0,5940.0,0.68,7.0,9.0,0.78,1,1,1.0,1.0,1.77,0.56,0.0
12.0,11.0,1.09,2592.0,1470.0,1.76,5.0,5.0,1.0,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
5.0,12.0,0.42,560.0,1800.0,0.31,3.0,5.0,0.6,1,1,1.0,1.8199999999999998,1.0,1.82,0.0
6.0,13.8,0.43,720.0,2178.8,0.33,3.0,1.0,3.0,1,5,0.2,1.0,1.0,1.0,0.0
9.0,9.0,1.0,900.0,1008.0,0.89,4.0,1.0,4.0,1,1,1.0,1.8900000000000001,1.0,1.89,1.0
12.0,12.33,0.97,2720.0,2123.67,1.28,5.67,5.83,0.97,3,6,0.5,1.0,1.0,1.0,0.0
18.0,5.33,3.38,3080.0,521.33,5.91,8.0,2.83,2.83,1,6,0.17,1.0,1.0,1.0,0.0
4.0,7.0,0.57,480.0,700.0,0.69,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
7.0,15.0,0.47,720.0,2808.0,0.26,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
3.0,3.0,1.0,320.0,320.0,1.0,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
18.0,18.0,1.0,6000.0,4914.0,1.22,8.0,8.0,1.0,1,1,1.0,1.9,1.0,1.9,1.0
5.0,9.57,0.52,450.0,1693.43,0.27,3.0,4.57,0.66,1,7,0.14,1.0,1.0,1.0,0.0
15.0,10.5,1.43,2640.0,1494.0,1.77,7.0,1.0,7.0,1,2,0.5,1.0,1.92,0.52,0.0
5.0,14.0,0.36,600.0,2352.0,0.26,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
3.0,16.0,0.19,300.0,3024.0,0.1,2.0,7.0,0.29,1,1,1.0,1.0,1.87,0.53,0.0
14.0,5.0,2.8,2268.0,450.0,5.04,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
2.0,5.0,0.4,256.0,450.0,0.57,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
5.0,18.0,0.28,720.0,3780.0,0.19,3.0,8.0,0.38,1,1,1.0,1.0,1.0,1.0,0.0
11.0,13.0,0.85,1176.0,2592.0,0.45,5.0,6.0,0.83,1,1,1.0,1.0,1.0,1.0,0.0
2.0,11.0,0.18,240.0,1715.0,0.14,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,0.0
3.0,7.75,0.39,330.67,1248.5,0.26,1.0,3.62,0.28,3,8,0.38,1.0,1.88,0.53,0.0
3.0,14.0,0.21,270.0,2160.0,0.12,2.0,6.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
16.5,16.0,1.03,3384.0,2160.0,1.57,7.5,7.0,1.07,2,1,2.0,1.9,1.0,1.9,1.0
8.0,7.0,1.14,840.0,814.0,1.03,1.0,3.33,0.3,1,3,0.33,1.0,1.0,1.0,0.0
7.0,16.0,0.44,720.0,5103.0,0.14,4.0,7.0,0.57,1,1,1.0,1.8900000000000001,1.0,1.89,0.0
16.0,19.0,0.84,3024.0,4410.0,0.69,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,3.0,3.33,1176.0,320.0,3.67,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,1.0
19.0,7.0,2.71,5488.0,990.0,5.54,9.0,3.5,2.57,1,4,0.25,1.0,1.8399999999999999,0.54,0.0
20.0,8.0,2.5,6240.0,1152.0,5.42,9.0,4.0,2.25,1,1,1.0,1.0,1.0,1.0,1.0
11.0,18.0,0.61,1680.0,5040.0,0.33,5.0,8.0,0.62,1,1,1.0,1.0,1.0,1.0,0.0
9.25,4.5,2.06,1771.5,460.0,3.85,4.5,2.5,1.8,8,2,4.0,1.0,1.0,1.0,1.0
7.0,4.0,1.75,700.0,336.0,2.08,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,1.0
14.0,10.0,1.4,1944.0,1805.25,1.08,6.0,4.75,1.26,1,4,0.25,1.9,1.0,1.9,0.0
19.0,9.67,1.96,5400.0,1775.33,3.04,9.0,4.5,2.0,1,6,0.17,1.0,1.0,1.0,0.0
1.0,12.5,0.08,180.0,2058.83,0.09,1.0,1.0,1.0,1,6,0.17,1.0,1.88,0.53,0.0
3.0,8.17,0.37,320.0,1052.67,0.3,2.0,3.83,0.52,1,6,0.17,1.0,1.0,1.0,0.0
4.0,5.0,0.8,384.0,720.0,0.53,2.0,3.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
13.0,13.5,0.96,1933.33,2756.0,0.7,1.0,6.0,0.17,3,2,1.5,1.0,1.0,1.0,1.0
1.0,17.0,0.06,180.0,4320.0,0.04,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
9.0,7.0,1.29,1616.25,738.0,2.19,4.25,3.0,1.42,8,2,4.0,1.0,1.0,1.0,1.0
4.33,12.62,0.34,493.33,2430.25,0.2,2.33,5.75,0.41,3,8,0.38,1.0,1.0,1.0,0.0
16.0,16.0,1.0,2400.0,3024.0,0.79,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,0.0
8.5,8.0,1.06,1690.75,1412.0,1.2,4.12,4.0,1.03,8,4,2.0,1.0,1.0,1.0,1.0
7.0,15.0,0.47,960.0,2520.0,0.38,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
15.0,19.0,0.79,2430.0,5824.0,0.42,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
18.0,19.0,0.95,2640.0,4410.0,0.6,8.0,9.0,0.89,1,1,1.0,1.0,1.0,1.0,0.0
16.0,5.0,3.2,2520.0,500.0,5.04,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
12.0,6.0,2.0,1764.0,756.0,2.33,5.0,3.0,1.67,1,1,1.0,1.8,1.0,1.8,1.0
18.0,9.0,2.0,4800.0,1008.0,4.76,8.0,4.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
7.75,5.29,1.47,1218.0,597.14,2.04,3.75,1.0,3.75,4,7,0.57,1.0,1.0,1.0,1.0
12.0,10.0,1.2,1960.0,1120.0,1.75,5.0,1.0,5.0,1,1,1.0,1.8199999999999998,1.78,1.02,1.0
13.0,20.0,0.65,1600.0,4200.0,0.38,6.0,9.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
11.25,15.0,0.75,2165.25,3798.12,0.57,1.0,6.62,0.15,4,8,0.5,1.76,2.16,0.81,0.0
15.0,13.0,1.15,2310.0,1620.0,1.43,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
20.0,9.71,2.06,6370.0,1673.57,3.81,9.0,4.43,2.03,1,7,0.14,1.0,1.0,1.0,0.0
2.0,8.0,0.25,256.0,1050.0,0.24,1.0,4.0,0.25,1,1,1.0,1.0,1.8199999999999998,0.55,0.0
10.0,13.2,0.76,1120.0,2521.2,0.44,1.0,6.0,0.17,1,5,0.2,1.0,1.8,0.56,0.0
13.0,5.5,2.36,1960.0,595.0,3.29,1.0,2.75,0.36,1,4,0.25,1.0,1.76,0.57,0.0
14.14,14.14,1.0,2809.43,2858.43,0.98,6.71,6.43,1.04,7,7,1.0,1.0,2.27,0.44,0.0
8.0,17.0,0.47,1008.0,4950.0,0.2,4.0,8.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
11.0,11.0,1.0,1667.14,2152.0,0.77,5.29,1.0,5.29,7,2,3.5,1.76,1.92,0.92,1.0
13.0,10.33,1.26,2688.0,1872.0,1.44,6.0,5.0,1.2,1,3,0.33,1.0,1.0,1.0,0.0
12.0,7.33,1.64,1680.0,1333.33,1.26,1.0,3.67,0.27,1,3,0.33,1.0,1.8399999999999999,0.54,0.0
17.0,5.0,3.4,3465.0,432.0,8.02,8.0,3.0,2.67,1,1,1.0,1.0,1.0,1.0,1.0
1.0,17.0,0.06,180.0,3200.0,0.06,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
11.0,12.0,0.92,1764.0,2088.0,0.84,5.0,1.0,5.0,1,2,0.5,1.0,1.0,1.0,0.0
10.25,7.67,1.34,1861.25,916.0,2.03,4.75,3.67,1.29,8,3,2.67,1.0,1.0,1.0,1.0
1.0,3.0,0.33,180.0,300.0,0.6,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
17.0,8.6,1.98,4050.0,1480.0,2.74,8.0,1.0,8.0,1,5,0.2,1.0,1.0,1.0,0.0
7.0,12.0,0.58,864.0,1620.0,0.53,4.0,5.0,0.8,1,1,1.0,1.0,1.0,1.0,0.0
19.0,15.0,1.27,5376.0,3360.0,1.6,9.0,7.0,1.29,1,1,1.0,1.97,1.0,1.97,1.0
19.0,13.0,1.46,4116.0,1600.0,2.57,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,1.0
17.5,17.0,1.03,3410.0,3565.0,0.96,1.0,8.0,0.12,2,2,1.0,1.0,1.0,1.0,0.0
1.0,12.4,0.08,192.0,2412.0,0.08,1.0,5.8,0.17,1,5,0.2,1.0,1.8199999999999998,0.55,0.0
8.0,12.0,0.67,840.0,2268.0,0.37,1.0,5.5,0.18,1,2,0.5,1.0,1.0,1.0,0.0
4.0,16.0,0.25,400.0,3136.0,0.13,2.0,7.0,0.29,1,1,1.0,1.0,1.0,1.0,0.0
17.0,2.0,8.5,2700.0,240.0,11.25,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,6.0,2.83,2940.0,720.0,4.08,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
3.0,7.12,0.42,360.0,1140.0,0.32,2.0,1.0,2.0,1,8,0.12,1.0,1.0,1.0,0.0
12.0,8.83,1.36,1568.0,1650.33,0.95,1.0,4.0,0.25,1,6,0.17,1.0,2.16,0.46,0.0
6.0,16.0,0.38,540.0,2835.0,0.19,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
11.0,10.67,1.03,1344.0,1637.17,0.82,5.0,1.0,5.0,1,6,0.17,1.0,1.0,1.0,0.0
18.0,11.17,1.61,3696.0,1702.5,2.17,1.0,5.0,0.2,1,6,0.17,1.97,1.0,1.97,0.0
15.0,13.67,1.1,2160.0,2262.67,0.95,7.0,1.0,7.0,1,6,0.17,1.0,1.8,0.56,0.0
15.0,5.5,2.73,3552.0,779.5,4.56,6.67,2.75,2.43,3,4,0.75,1.0,1.0,1.0,1.0
2.0,14.0,0.14,240.0,3072.0,0.08,1.0,6.0,0.17,1,1,1.0,1.8,1.0,1.8,0.0
18.0,12.12,1.49,5400.0,2798.5,1.93,8.0,5.75,1.39,1,8,0.12,1.0,2.1399999999999997,0.47,0.0
13.75,11.0,1.25,2596.5,1938.0,1.34,1.0,5.5,0.18,4,2,2.0,1.92,1.0,1.92,1.0
8.0,8.75,0.91,1440.0,1295.5,1.11,4.0,4.25,0.94,1,8,0.12,1.0,1.94,0.52,0.0
3.0,9.0,0.33,300.0,960.0,0.31,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
17.0,7.0,2.43,4320.0,672.0,6.43,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
14.29,12.0,1.19,2553.43,2058.0,1.24,1.0,5.0,0.2,7,1,7.0,2.2800000000000002,1.0,2.28,1.0
8.0,14.0,0.57,756.0,2240.0,0.34,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
16.0,11.71,1.37,3024.0,2417.14,1.25,7.0,5.43,1.29,1,7,0.14,1.0,1.0,1.0,0.0
18.0,19.0,0.95,5184.0,3888.0,1.33,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
18.0,18.0,1.0,4500.0,6912.0,0.65,8.0,8.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
7.0,14.0,0.5,672.0,1925.0,0.35,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
17.0,9.0,1.89,3456.0,1050.0,3.29,8.0,4.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
19.0,17.0,1.12,3456.0,3240.0,1.07,9.0,8.0,1.12,1,1,1.0,1.0,1.0,1.0,1.0
8.5,8.38,1.01,2001.0,1027.0,1.95,4.0,3.75,1.07,2,8,0.25,1.0,1.0,1.0,0.0
17.0,17.0,1.0,4536.0,3234.0,1.4,8.0,1.0,8.0,1,1,1.0,1.0,1.88,0.53,0.0
14.0,11.0,1.27,2520.0,1400.0,1.8,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
18.0,20.0,0.9,3888.0,6144.0,0.63,8.0,9.0,0.89,1,1,1.0,1.0,1.0,1.0,0.0
18.0,7.33,2.46,2520.0,1121.67,2.25,8.0,3.67,2.18,1,6,0.17,1.0,1.92,0.52,0.0
19.0,3.0,6.33,5488.0,300.0,18.29,9.0,2.0,4.5,1,1,1.0,1.0,1.0,1.0,1.0
16.0,9.5,1.68,3600.0,1440.0,2.5,7.0,4.5,1.56,1,2,0.5,1.0,1.0,1.0,1.0
12.0,12.75,0.94,1715.0,2910.0,0.59,1.0,6.12,0.16,1,8,0.12,1.0,1.0,1.0,0.0
12.0,5.0,2.4,2016.0,500.0,4.03,5.0,3.0,1.67,1,1,1.0,1.0,1.0,1.0,1.0
5.0,8.0,0.62,480.0,840.0,0.57,1.0,4.0,0.25,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
6.5,14.43,0.45,978.0,3036.57,0.32,3.25,6.43,0.51,4,7,0.57,1.0,1.0,1.0,0.0
15.0,17.0,0.88,2400.0,2880.0,0.83,1.0,8.0,0.12,1,1,1.0,1.0,1.92,0.52,0.0
17.25,8.5,2.03,4184.0,1185.0,3.53,7.75,4.0,1.94,4,2,2.0,1.0,1.0,1.0,1.0
11.0,1.0,11.0,1470.0,180.0,8.17,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
3.0,2.0,1.5,288.0,240.0,1.2,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
9.67,10.33,0.94,1585.33,2186.67,0.72,1.0,5.0,0.2,6,3,2.0,1.0,1.8199999999999998,0.55,1.0
15.0,3.67,4.09,2430.0,380.0,6.39,1.0,2.0,0.5,1,3,0.33,1.0,1.88,0.53,0.0
9.0,10.5,0.86,1050.0,2364.0,0.44,4.0,5.0,0.8,1,2,0.5,1.0,1.0,1.0,0.0
1.0,19.0,0.05,162.0,3600.0,0.04,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
1.0,16.0,0.06,180.0,3024.0,0.06,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
12.0,11.14,1.08,1764.0,2227.71,0.79,5.0,5.14,0.97,1,7,0.14,1.0,1.8199999999999998,0.55,0.0
1.0,12.0,0.08,180.0,2000.0,0.09,1.0,5.0,0.2,1,1,1.0,1.8199999999999998,1.0,1.82,0.0
20.0,8.0,2.5,5040.0,950.0,5.31,9.0,3.5,2.57,1,2,0.5,1.0,1.0,1.0,1.0
2.0,5.0,0.4,216.0,560.0,0.39,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
13.75,12.0,1.15,2586.5,1632.0,1.58,6.25,1.0,6.25,4,3,1.33,1.92,1.0,1.92,1.0
10.0,13.86,0.72,1600.0,2682.14,0.6,4.0,6.29,0.64,1,7,0.14,1.0,1.92,0.52,0.0
9.0,9.0,1.0,1050.0,960.0,1.09,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
14.0,9.0,1.56,2970.0,1482.67,2.0,6.0,4.33,1.39,1,3,0.33,1.0,1.0,1.0,0.0
7.0,9.86,0.71,1223.6,1430.86,0.86,3.6,4.57,0.79,5,7,0.71,1.0,1.0,1.0,0.0
10.0,2.0,5.0,1260.0,240.0,5.25,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,6.8,2.5,2880.0,917.2,3.14,1.0,3.4,0.29,1,5,0.2,1.0,1.0,1.0,0.0
9.6,12.83,0.75,1791.8,1962.0,0.91,4.4,5.67,0.78,5,6,0.83,2.12,1.0,2.12,0.0
13.0,7.33,1.77,2396.57,972.0,2.47,5.71,3.67,1.56,7,3,2.33,1.0,1.0,1.0,1.0
13.5,9.33,1.45,2249.0,1577.67,1.43,1.0,4.5,0.22,4,6,0.67,1.0,1.0,1.0,0.0
20.0,19.0,1.05,5760.0,3510.0,1.64,9.0,1.0,9.0,1,1,1.0,1.0,1.78,0.56,1.0
10.0,11.12,0.9,1120.0,2184.0,0.51,4.0,5.12,0.78,1,8,0.12,1.9,1.0,1.9,0.0
3.0,12.0,0.25,300.0,2160.0,0.14,1.0,5.0,0.2,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
5.0,1.0,5.0,480.0,192.0,2.5,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,11.83,1.44,3360.0,2901.67,1.16,8.0,5.5,1.45,1,6,0.17,1.76,1.9,0.93,0.0
11.17,11.0,1.02,2051.0,1692.0,1.21,5.33,5.5,0.97,6,2,3.0,1.0,1.0,1.0,1.0
13.0,4.0,3.25,2430.0,400.0,6.08,6.0,2.0,3.0,1,1,1.0,1.8900000000000001,1.0,1.89,1.0
12.17,10.12,1.2,2295.0,1963.75,1.17,1.0,1.0,1.0,6,8,0.75,1.0,1.92,0.52,0.0
5.0,20.0,0.25,480.0,4400.0,0.11,3.0,9.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
15.0,20.0,0.75,2592.0,5712.0,0.45,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
13.5,4.0,3.38,2920.0,360.0,8.11,6.0,2.0,3.0,2,1,2.0,1.8900000000000001,1.0,1.89,1.0
11.0,19.0,0.58,1350.0,5292.0,0.26,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
9.0,7.5,1.2,1440.0,919.0,1.57,4.0,1.0,4.0,1,6,0.17,1.0,1.0,1.0,0.0
15.0,10.75,1.4,2592.0,1662.0,1.56,1.0,1.0,1.0,1,4,0.25,1.0,1.78,0.56,0.0
10.0,14.0,0.71,2322.0,2304.0,1.01,4.67,6.0,0.78,6,1,6.0,1.0,1.0,1.0,1.0
9.0,11.33,0.79,1620.0,1999.0,0.81,4.0,5.33,0.75,1,6,0.17,1.8399999999999999,1.0,1.84,0.0
19.0,12.75,1.49,4200.0,2293.25,1.83,9.0,1.0,9.0,1,4,0.25,1.92,1.0,1.92,0.0
5.0,7.57,0.66,480.0,1085.71,0.44,1.0,3.71,0.27,1,7,0.14,1.0,1.0,1.0,0.0
13.17,5.5,2.39,2781.0,600.0,4.63,6.0,2.5,2.4,6,2,3.0,2.09,1.0,2.09,1.0
5.0,13.0,0.38,625.0,2016.0,0.31,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
17.0,2.0,8.5,2880.0,240.0,12.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,16.0,0.31,420.0,3120.0,0.13,3.0,7.0,0.43,1,1,1.0,1.0,1.0,1.0,0.0
12.33,2.0,6.17,2430.0,256.0,9.49,5.67,1.0,5.67,3,1,3.0,1.0,1.0,1.0,1.0
14.0,17.0,0.82,2016.0,3584.0,0.56,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,0.0
8.67,7.0,1.24,1168.0,1370.0,0.85,4.0,3.5,1.14,3,2,1.5,1.0,1.0,1.0,1.0
9.0,10.0,0.9,1260.0,1440.0,0.88,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
12.0,8.67,1.38,2235.0,1160.0,1.93,5.5,3.67,1.5,6,3,2.0,1.0,1.0,1.0,1.0
13.0,9.0,1.44,1440.0,1403.6,1.03,1.0,4.4,0.23,1,5,0.2,1.0,2.1100000000000003,0.47,0.0
8.0,14.0,0.57,1200.0,2240.0,0.54,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
16.0,1.0,16.0,2940.0,192.0,15.31,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
8.0,13.5,0.59,960.0,2716.5,0.35,4.0,6.5,0.62,1,4,0.25,1.0,1.8900000000000001,0.53,0.0
1.0,11.0,0.09,192.0,1440.0,0.13,1.0,5.0,0.2,1,1,1.0,1.0,1.9,0.53,0.0
14.2,5.75,2.47,2982.0,587.5,5.08,6.6,3.0,2.2,5,4,1.25,1.0,2.13,0.47,1.0
16.0,15.0,1.07,3024.0,2112.0,1.43,7.0,7.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
10.14,11.43,0.89,2179.43,2454.57,0.89,4.71,5.43,0.87,7,7,1.0,1.92,1.0,1.92,1.0
20.0,16.0,1.25,4860.0,4992.0,0.97,9.0,7.0,1.29,1,1,1.0,1.0,1.8399999999999999,0.54,1.0
7.0,12.0,0.58,540.0,2268.0,0.24,4.0,5.0,0.8,1,1,1.0,1.0,1.0,1.0,0.0
2.0,10.0,0.2,240.0,1125.0,0.21,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
4.0,4.0,1.0,315.0,360.0,0.88,2.0,2.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
16.0,11.75,1.36,2775.0,1890.0,1.47,7.5,5.5,1.36,2,4,0.5,1.0,1.0,1.0,0.0
10.0,14.0,0.71,1575.0,2880.0,0.55,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
2.0,6.0,0.33,256.0,768.0,0.33,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
7.0,18.0,0.39,504.0,4928.0,0.1,1.0,8.0,0.12,1,1,1.0,1.8900000000000001,1.0,1.89,0.0
10.17,14.5,0.7,1789.67,3985.5,0.45,4.5,6.5,0.69,6,2,3.0,1.0,1.9,0.53,1.0
15.0,13.0,1.15,3456.0,1800.0,1.92,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,19.0,0.79,3430.0,3960.0,0.87,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
4.0,1.0,4.0,384.0,162.0,2.37,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,8.0,0.62,540.0,1200.0,0.45,3.0,4.0,0.75,1,1,1.0,1.8199999999999998,1.0,1.82,0.0
9.0,1.0,9.0,960.0,192.0,5.0,1.0,1.0,1.0,1,1,1.0,1.0,1.8900000000000001,0.53,1.0
14.0,9.57,1.46,1920.0,1614.57,1.19,6.0,1.0,6.0,1,7,0.14,1.0,1.0,1.0,0.0
14.0,13.0,1.08,2496.0,1700.0,1.47,6.0,6.0,1.0,1,1,1.0,1.0,1.77,0.56,1.0
9.0,4.0,2.25,1050.0,400.0,2.62,4.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
4.5,11.12,0.4,527.5,2037.12,0.26,2.5,5.12,0.49,2,8,0.25,1.0,2.19,0.46,0.0
13.0,6.5,2.0,1890.0,947.75,1.99,6.0,3.25,1.85,1,8,0.12,1.0,1.0,1.0,0.0
7.0,10.0,0.7,840.0,1750.0,0.48,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
4.0,6.0,0.67,400.0,720.0,0.56,2.0,3.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
10.5,5.67,1.85,1899.5,630.0,3.02,4.88,2.67,1.83,8,3,2.67,1.8399999999999999,1.8199999999999998,1.01,1.0
19.0,13.71,1.39,4860.0,2540.71,1.91,9.0,6.14,1.47,1,7,0.14,1.0,1.8900000000000001,0.53,0.0
3.0,11.0,0.27,360.0,1260.0,0.29,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
20.0,19.0,1.05,6240.0,3960.0,1.58,9.0,9.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
6.0,13.33,0.45,560.0,2428.83,0.23,1.0,1.0,1.0,1,6,0.17,1.0,1.0,1.0,0.0
14.0,4.0,3.5,3456.0,400.0,8.64,6.0,1.0,6.0,1,1,1.0,1.8900000000000001,1.94,0.97,1.0
6.75,10.75,0.63,1185.62,1673.25,0.71,3.38,1.0,3.38,8,8,1.0,2.1100000000000003,1.0,2.11,0.0
16.0,18.0,0.89,2640.0,5184.0,0.51,7.0,8.0,0.88,1,1,1.0,1.0,1.0,1.0,0.0
3.0,7.0,0.43,300.0,1240.0,0.24,2.0,3.67,0.54,1,3,0.33,1.0,1.0,1.0,0.0
6.0,4.0,1.5,600.0,432.0,1.39,3.0,2.0,1.5,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
6.2,8.75,0.71,944.4,1455.38,0.65,3.2,4.12,0.78,5,8,0.62,1.8,2.02,0.89,0.0
2.0,8.83,0.23,240.0,1693.0,0.14,1.0,4.17,0.24,1,6,0.17,1.87,1.92,0.97,0.0
12.0,12.8,0.94,1568.0,1815.2,0.86,5.0,1.0,5.0,1,5,0.2,1.0,1.92,0.52,0.0
4.0,7.0,0.57,336.0,960.0,0.35,2.0,4.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
2.5,11.25,0.22,270.0,2002.0,0.13,1.5,1.0,1.5,2,8,0.25,1.0,1.8900000000000001,0.53,0.0
13.0,20.0,0.65,1848.0,4860.0,0.38,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,0.0
3.0,3.0,1.0,300.0,360.0,0.83,2.0,2.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
6.0,10.0,0.6,480.0,1890.0,0.25,1.0,4.0,0.25,1,1,1.0,1.0,1.77,0.56,0.0
11.0,3.0,3.67,2016.0,270.0,7.47,5.0,2.0,2.5,1,1,1.0,1.0,1.0,1.0,1.0
14.0,9.57,1.46,1365.0,1366.43,1.0,1.0,1.0,1.0,1,7,0.14,1.0,1.8,0.56,0.0
6.67,7.0,0.95,981.33,700.0,1.4,3.33,4.0,0.83,6,1,6.0,1.8199999999999998,1.0,1.82,1.0
16.0,10.0,1.6,2940.0,960.0,3.06,7.0,4.0,1.75,1,1,1.0,1.0,1.78,0.56,1.0
15.0,3.33,4.5,2250.0,410.67,5.48,1.0,2.0,0.5,1,3,0.33,1.9,1.78,1.07,1.0
12.67,14.5,0.87,2496.67,2786.0,0.9,5.67,6.5,0.87,3,2,1.5,1.0,1.8399999999999999,0.54,1.0
