lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,y
18.0,9.17,1.96,4680.0,1808.0,2.59,8.0,4.33,1.85,1,6,0.17,0.0
7.0,11.5,0.61,640.0,2560.0,0.25,4.0,5.5,0.73,1,2,0.5,0.0
1.0,20.0,0.05,180.0,4212.0,0.04,1.0,9.0,0.11,1,1,1.0,0.0
11.0,13.0,0.85,2016.0,1960.0,1.03,5.0,1.0,5.0,1,1,1.0,1.0
13.0,12.0,1.08,2016.0,1764.0,1.14,1.0,1.0,1.0,1,1,1.0,0.0
13.0,19.0,0.68,1890.0,4116.0,0.46,6.0,9.0,0.67,1,1,1.0,0.0
10.0,3.0,3.33,1440.0,320.0,4.5,4.0,2.0,2.0,1,1,1.0,1.0
17.0,14.0,1.21,4374.0,2000.0,2.19,8.0,6.0,1.33,1,1,1.0,1.0
18.0,7.6,2.37,3888.0,1030.0,3.77,1.0,1.0,1.0,1,5,0.2,0.0
19.0,8.75,2.17,5600.0,1319.88,4.24,9.0,4.12,2.18,1,8,0.12,0.0
2.0,12.0,0.17,216.0,3072.0,0.07,1.0,5.0,0.2,1,1,1.0,0.0
7.25,14.6,0.5,1283.0,3245.8,0.4,1.0,6.8,0.15,4,5,0.8,0.0
10.4,15.5,0.67,1826.0,3073.5,0.59,4.6,7.0,0.66,5,4,1.25,1.0
4.0,11.6,0.34,375.0,2214.4,0.17,2.0,5.6,0.36,1,5,0.2,0.0
2.0,9.29,0.22,256.0,1409.43,0.18,1.0,4.43,0.23,1,7,0.14,0.0
10.25,7.0,1.46,1998.75,840.0,2.38,4.75,3.5,1.36,4,2,2.0,1.0
10.0,2.0,5.0,1152.0,225.0,5.12,4.0,1.0,4.0,1,1,1.0,1.0
13.0,17.0,0.76,1800.0,2592.0,0.69,6.0,8.0,0.75,1,1,1.0,0.0
13.0,8.5,1.53,1512.0,1178.75,1.28,1.0,4.0,0.25,1,4,0.25,0.0
8.0,12.62,0.63,1258.62,2139.0,0.59,3.88,5.5,0.71,8,8,1.0,0.0
11.0,13.12,0.84,1440.0,2191.75,0.66,5.0,1.0,5.0,1,8,0.12,0.0
2.0,10.62,0.19,240.0,1774.38,0.14,1.0,5.0,0.2,1,8,0.12,0.0
9.0,16.0,0.56,1050.0,3136.0,0.33,1.0,7.0,0.14,1,1,1.0,0.0
10.0,12.0,0.83,1176.0,1500.0,0.78,4.0,5.0,0.8,1,1,1.0,0.0
9.8,9.5,1.03,1266.8,1822.5,0.7,1.0,4.5,0.22,5,8,0.62,0.0
17.0,17.0,1.0,4200.0,3200.0,1.31,8.0,1.0,8.0,1,1,1.0,1.0
15.0,10.0,1.5,2646.0,1717.2,1.54,7.0,4.8,1.46,1,5,0.2,0.0
10.17,12.17,0.84,1557.0,1950.0,0.8,4.67,1.0,4.67,6,6,1.0,1.0
9.0,8.29,1.09,1000.0,1487.71,0.67,4.0,4.0,1.0,1,7,0.14,0.0
17.0,10.0,1.7,4536.0,1728.0,2.62,8.0,4.0,2.0,1,1,1.0,1.0
4.0,14.75,0.27,360.0,2806.75,0.13,2.0,1.0,2.0,1,4,0.25,0.0
9.0,17.0,0.53,864.0,5040.0,0.17,4.0,7.5,0.53,1,2,0.5,0.0
15.0,6.0,2.5,2520.0,560.0,4.5,7.0,1.0,7.0,1,1,1.0,1.0
20.0,14.0,1.43,6048.0,1925.0,3.14,9.0,6.0,1.5,1,1,1.0,1.0
7.0,11.0,0.64,630.0,1296.0,0.49,1.0,5.0,0.2,1,1,1.0,0.0
7.0,10.43,0.67,720.0,1732.29,0.42,4.0,1.0,4.0,1,7,0.14,0.0
19.0,15.0,1.27,5376.0,4032.0,1.33,9.0,7.0,1.29,1,1,1.0,1.0
8.0,10.0,0.8,1080.0,1728.0,0.62,4.0,4.0,1.0,1,1,1.0,0.0
17.0,6.0,2.83,3850.0,560.0,6.88,8.0,3.0,2.67,1,1,1.0,1.0
15.0,3.0,5.0,3150.0,300.0,10.5,7.0,2.0,3.5,1,1,1.0,1.0
14.5,13.38,1.08,2904.0,2426.0,1.2,6.5,6.0,1.08,4,8,0.5,0.0
4.0,1.0,4.0,360.0,192.0,1.88,2.0,1.0,2.0,1,1,1.0,1.0
6.0,14.57,0.41,576.0,3166.29,0.18,1.0,6.86,0.15,1,7,0.14,0.0
16.0,10.0,1.6,3640.0,1152.0,3.16,7.0,1.0,7.0,1,1,1.0,1.0
10.0,18.0,0.56,1200.0,4680.0,0.26,4.0,8.0,0.5,1,1,1.0,0.0
10.67,8.0,1.33,1536.0,1056.33,1.45,5.0,1.0,5.0,3,6,0.5,0.0
5.0,13.0,0.38,450.0,2016.0,0.22,1.0,1.0,1.0,1,1,1.0,0.0
4.5,7.0,0.64,513.5,1124.5,0.46,2.5,3.38,0.74,4,8,0.5,0.0
20.0,3.0,6.67,4704.0,300.0,15.68,9.0,1.0,9.0,1,1,1.0,1.0
12.0,3.0,4.0,2100.0,252.0,8.33,5.0,2.0,2.5,1,1,1.0,1.0
15.5,19.0,0.82,2920.75,5832.0,0.5,7.0,9.0,0.78,4,1,4.0,1.0
3.0,5.0,0.6,300.0,480.0,0.62,2.0,3.0,0.67,1,1,1.0,0.0
16.0,10.0,1.6,2800.0,1886.62,1.48,7.0,4.62,1.52,1,8,0.12,0.0
12.67,11.25,1.13,2160.67,2985.75,0.72,6.0,5.0,1.2,3,4,0.75,0.0
19.0,1.0,19.0,4320.0,192.0,22.5,1.0,1.0,1.0,1,1,1.0,1.0
15.0,6.0,2.5,2688.0,625.0,4.3,1.0,3.0,0.33,1,1,1.0,1.0
17.0,19.0,0.89,3200.0,5824.0,0.55,1.0,9.0,0.11,1,1,1.0,0.0
5.0,7.62,0.66,420.0,1432.5,0.29,3.0,3.5,0.86,1,8,0.12,0.0
14.5,9.62,1.51,3192.0,2087.75,1.53,6.5,4.5,1.44,2,8,0.25,0.0
15.0,6.0,2.5,2430.0,745.0,3.26,7.0,1.0,7.0,1,3,0.33,0.0
4.0,12.0,0.33,480.0,1800.0,0.27,2.0,5.0,0.4,1,1,1.0,0.0
9.0,4.0,2.25,1050.0,450.0,2.33,4.0,2.0,2.0,1,1,1.0,1.0
9.0,16.0,0.56,960.0,3500.0,0.27,1.0,7.0,0.14,1,1,1.0,0.0
10.5,8.4,1.25,1956.75,1537.4,1.27,5.0,1.0,5.0,8,5,1.6,1.0
9.0,11.5,0.78,1152.0,2436.0,0.47,4.0,5.5,0.73,1,2,0.5,0.0
18.0,6.0,3.0,3840.0,576.0,6.67,8.0,3.0,2.67,1,1,1.0,1.0
17.0,17.0,1.0,2800.0,2970.0,0.94,8.0,8.0,1.0,1,1,1.0,1.0
16.0,19.0,0.84,3136.0,5292.0,0.59,7.0,9.0,0.78,1,1,1.0,0.0
5.0,9.0,0.56,540.0,756.0,0.71,3.0,1.0,3.0,1,1,1.0,1.0
15.0,9.0,1.67,2640.0,1608.0,1.64,7.0,4.0,1.75,1,3,0.33,0.0
14.0,9.0,1.56,2880.0,1050.0,2.74,6.0,4.0,1.5,1,1,1.0,1.0
3.0,3.0,1.0,320.0,320.0,1.0,1.0,2.0,0.5,1,1,1.0,1.0
12.0,9.0,1.33,2016.0,1440.0,1.4,5.0,4.0,1.25,1,1,1.0,1.0
20.0,10.33,1.94,6318.0,2510.0,2.52,9.0,4.67,1.93,1,3,0.33,0.0
16.0,13.0,1.23,2940.0,1680.0,1.75,7.0,1.0,7.0,1,1,1.0,0.0
7.0,6.0,1.17,750.0,560.0,1.34,4.0,1.0,4.0,1,1,1.0,1.0
12.0,8.5,1.41,1715.0,1443.0,1.19,5.0,4.0,1.25,1,2,0.5,0.0
16.0,11.57,1.38,4860.0,1854.14,2.62,7.0,1.0,7.0,1,7,0.14,0.0
15.88,8.33,1.91,2967.5,1386.0,2.14,1.0,4.17,0.24,8,6,1.33,1.0
11.0,17.0,0.65,1372.0,3528.0,0.39,5.0,1.0,5.0,1,1,1.0,0.0
9.5,12.0,0.79,1286.0,1680.0,0.77,4.5,5.0,0.9,2,1,2.0,1.0
1.0,8.0,0.12,192.0,840.0,0.23,1.0,1.0,1.0,1,1,1.0,0.0
13.0,14.6,0.89,2359.75,2708.4,0.87,5.75,1.0,5.75,4,5,0.8,1.0
1.0,9.0,0.11,180.0,980.0,0.18,1.0,4.0,0.25,1,1,1.0,0.0
12.0,20.0,0.6,1890.0,5184.0,0.36,5.0,1.0,5.0,1,1,1.0,0.0
6.0,11.67,0.51,800.0,2446.67,0.33,3.0,5.67,0.53,1,3,0.33,0.0
2.0,5.5,0.36,240.0,680.0,0.35,1.0,3.0,0.33,1,2,0.5,0.0
9.0,10.0,0.9,1200.0,1498.67,0.8,4.0,4.67,0.86,1,3,0.33,0.0
12.0,9.0,1.33,1792.0,896.0,2.0,5.0,1.0,5.0,1,1,1.0,1.0
19.0,8.83,2.15,4032.0,1184.0,3.41,1.0,4.17,0.24,1,6,0.17,0.0
14.0,18.0,0.78,2304.0,4032.0,0.57,6.0,8.0,0.75,1,1,1.0,0.0
1.0,8.67,0.12,192.0,1454.67,0.13,1.0,4.33,0.23,1,3,0.33,0.0
6.0,8.0,0.75,625.0,1152.0,0.54,1.0,4.0,0.25,1,1,1.0,0.0
13.0,16.5,0.79,1960.0,3201.5,0.61,6.0,7.5,0.8,1,2,0.5,0.0
4.0,11.43,0.35,375.0,2594.57,0.14,2.0,5.29,0.38,1,7,0.14,0.0
15.0,15.0,1.0,2160.0,3402.0,0.63,7.0,7.0,1.0,1,1,1.0,1.0
12.29,9.25,1.33,2734.29,1945.0,1.41,5.71,4.25,1.34,7,4,1.75,1.0
17.0,12.62,1.35,3024.0,2326.88,1.3,1.0,1.0,1.0,1,8,0.12,0.0
15.0,13.0,1.15,2744.0,1680.0,1.63,7.0,1.0,7.0,1,1,1.0,1.0
9.0,14.6,0.62,900.0,3268.8,0.28,4.0,6.6,0.61,1,5,0.2,0.0
12.25,8.75,1.4,2280.25,1148.0,1.99,5.5,4.0,1.38,8,4,2.0,1.0
18.0,16.0,1.12,4608.0,2640.0,1.75,8.0,7.0,1.14,1,1,1.0,1.0
8.62,7.0,1.23,1200.38,1189.0,1.01,4.25,3.5,1.21,8,4,2.0,1.0
3.0,8.71,0.34,270.0,1298.0,0.21,2.0,4.29,0.47,1,7,0.14,0.0
6.0,20.0,0.3,525.0,3960.0,0.13,3.0,1.0,3.0,1,1,1.0,0.0
11.0,18.0,0.61,1152.0,3888.0,0.3,1.0,8.0,0.12,1,1,1.0,0.0
14.25,9.25,1.54,2249.0,1729.75,1.3,1.0,4.38,0.23,4,8,0.5,0.0
16.83,11.4,1.48,2996.0,1685.8,1.78,1.0,5.4,0.19,6,5,1.2,1.0
9.0,3.0,3.0,1400.0,300.0,4.67,4.0,1.0,4.0,1,1,1.0,1.0
14.0,4.0,3.5,2016.0,360.0,5.6,6.0,2.0,3.0,1,1,1.0,1.0
11.5,6.0,1.92,2124.67,586.2,3.62,1.0,1.0,1.0,6,5,1.2,1.0
6.0,8.75,0.69,560.0,1737.38,0.32,1.0,4.25,0.24,1,8,0.12,0.0
14.0,9.86,1.42,3276.0,1574.43,2.08,6.5,1.0,6.5,2,7,0.29,0.0
17.0,17.0,1.0,3150.0,2970.0,1.06,8.0,8.0,1.0,1,1,1.0,0.0
7.0,18.0,0.39,700.0,3564.0,0.2,4.0,1.0,4.0,1,1,1.0,0.0
14.0,19.0,0.74,1925.0,4480.0,0.43,1.0,1.0,1.0,1,1,1.0,0.0
11.33,7.83,1.45,2125.33,1312.0,1.62,1.0,3.83,0.26,3,6,0.5,0.0
6.0,1.0,6.0,600.0,162.0,3.7,1.0,1.0,1.0,1,1,1.0,1.0
8.5,11.0,0.77,927.0,2922.0,0.32,4.0,5.5,0.73,4,2,2.0,1.0
10.0,10.33,0.97,960.0,1940.83,0.49,1.0,4.83,0.21,1,6,0.17,0.0
16.0,9.0,1.78,2520.0,1080.0,2.33,1.0,1.0,1.0,1,1,1.0,1.0
15.0,14.0,1.07,3003.2,2003.6,1.5,1.0,1.0,1.0,5,5,1.0,1.0
10.0,11.5,0.87,1680.0,2104.5,0.8,4.0,1.0,4.0,1,2,0.5,0.0
11.0,16.0,0.69,1372.0,2772.0,0.49,5.0,1.0,5.0,1,1,1.0,0.0
18.33,9.0,2.04,4840.0,1460.25,3.31,8.33,1.0,8.33,3,8,0.38,1.0
8.17,19.0,0.43,934.83,4536.0,0.21,1.0,1.0,1.0,6,1,6.0,1.0
3.0,12.0,0.25,252.0,2244.0,0.11,2.0,1.0,2.0,1,2,0.5,0.0
6.5,11.38,0.57,960.0,2237.12,0.43,3.0,5.25,0.57,2,8,0.25,0.0
3.0,1.0,3.0,288.0,180.0,1.6,2.0,1.0,2.0,1,1,1.0,1.0
20.0,8.0,2.5,4800.0,1200.0,4.0,1.0,4.0,0.25,1,1,1.0,1.0
13.0,6.0,2.17,1920.0,504.0,3.81,1.0,3.0,0.33,1,1,1.0,0.0
14.33,6.12,2.34,2978.0,672.25,4.43,6.67,2.88,2.32,3,8,0.38,1.0
8.0,19.0,0.42,784.0,2970.0,0.26,4.0,9.0,0.44,1,1,1.0,0.0
3.0,6.0,0.5,300.0,504.0,0.6,2.0,3.0,0.67,1,1,1.0,0.0
16.0,10.0,1.6,2880.0,1200.0,2.4,7.0,1.0,7.0,1,1,1.0,1.0
2.0,7.0,0.29,216.0,800.0,0.27,1.0,4.0,0.25,1,1,1.0,0.0
11.0,14.0,0.79,1470.0,2266.0,0.65,5.0,1.0,5.0,1,6,0.17,0.0
8.0,17.0,0.47,840.0,3528.0,0.24,4.0,1.0,4.0,1,1,1.0,0.0
11.29,5.67,1.99,1660.0,745.33,2.23,1.0,2.67,0.37,7,3,2.33,1.0
11.5,11.8,0.97,2484.0,2608.8,0.95,5.33,5.6,0.95,6,5,1.2,0.0
15.0,7.0,2.14,2310.0,1189.8,1.94,1.0,3.4,0.29,1,5,0.2,0.0
7.0,7.0,1.0,750.0,700.0,1.07,4.0,1.0,4.0,1,1,1.0,1.0
12.0,7.17,1.67,2016.0,1269.33,1.59,5.0,3.67,1.36,1,6,0.17,0.0
18.0,11.71,1.54,4928.0,2056.29,2.4,8.0,1.0,8.0,1,7,0.14,0.0
20.0,16.0,1.25,6370.0,3024.0,2.11,9.0,7.0,1.29,1,1,1.0,1.0
8.0,11.43,0.7,1296.0,1935.43,0.67,4.0,1.0,4.0,1,7,0.14,0.0
13.0,17.0,0.76,1728.0,4536.0,0.38,6.0,8.0,0.75,1,1,1.0,0.0
6.0,10.0,0.6,600.0,1260.0,0.48,3.0,1.0,3.0,1,1,1.0,0.0
14.0,1.0,14.0,2800.0,180.0,15.56,6.0,1.0,6.0,1,1,1.0,1.0
13.71,12.5,1.1,3014.43,1962.0,1.54,6.14,1.0,6.14,7,6,1.17,1.0
13.2,10.0,1.32,2600.4,1260.0,2.06,6.2,4.0,1.55,5,1,5.0,1.0
3.0,11.75,0.26,252.0,1779.25,0.14,2.0,5.5,0.36,1,4,0.25,0.0
13.0,8.0,1.62,1680.0,1120.0,1.5,1.0,4.0,0.25,1,1,1.0,1.0
10.0,10.0,1.0,1080.0,1260.0,0.86,4.0,4.0,1.0,1,1,1.0,0.0
16.0,1.0,16.0,2640.0,192.0,13.75,7.0,1.0,7.0,1,1,1.0,1.0
18.0,18.0,1.0,3840.0,3850.0,1.0,1.0,8.0,0.12,1,1,1.0,1.0
16.0,15.0,1.07,3087.0,2310.0,1.34,1.0,1.0,1.0,1,1,1.0,1.0
14.0,12.0,1.17,2592.0,1620.0,1.6,6.0,1.0,6.0,1,1,1.0,1.0
4.0,11.0,0.36,360.0,1440.0,0.25,2.0,5.0,0.4,1,1,1.0,0.0
16.0,19.0,0.84,3024.0,4620.0,0.65,1.0,9.0,0.11,1,1,1.0,0.0
16.0,1.0,16.0,2916.0,180.0,16.2,1.0,1.0,1.0,1,1,1.0,1.0
13.0,7.0,1.86,1920.0,630.0,3.05,1.0,1.0,1.0,1,1,1.0,1.0
15.0,7.83,1.92,2520.0,1011.17,2.49,7.0,1.0,7.0,1,6,0.17,0.0
8.0,18.0,0.44,864.0,2520.0,0.34,1.0,1.0,1.0,1,1,1.0,0.0
6.0,5.0,1.2,600.0,500.0,1.2,3.0,3.0,1.0,1,1,1.0,1.0
17.0,6.0,2.83,4368.0,600.0,7.28,8.0,3.0,2.67,1,1,1.0,1.0
6.0,9.0,0.67,600.0,840.0,0.71,3.0,1.0,3.0,1,1,1.0,0.0
9.62,10.38,0.93,1854.5,2254.75,0.82,4.5,4.75,0.95,8,8,1.0,0.0
12.0,3.0,4.0,1680.0,320.0,5.25,1.0,1.0,1.0,1,1,1.0,1.0
14.0,14.0,1.0,2700.0,3087.0,0.87,6.0,6.0,1.0,1,1,1.0,0.0
11.67,8.0,1.46,2159.33,1528.0,1.41,5.17,3.5,1.48,6,2,3.0,1.0
12.0,19.0,0.63,1764.0,4320.0,0.41,1.0,9.0,0.11,1,1,1.0,0.0
9.0,11.0,0.82,1050.0,1260.0,0.83,1.0,5.0,0.2,1,1,1.0,1.0
5.0,4.0,1.25,500.0,500.0,1.0,1.0,2.0,0.5,1,1,1.0,0.0
6.0,14.33,0.42,560.0,2168.0,0.26,3.0,1.0,3.0,1,3,0.33,0.0
10.0,14.5,0.69,1728.0,2352.5,0.73,4.0,1.0,4.0,1,6,0.17,0.0
7.0,18.0,0.39,700.0,2592.0,0.27,4.0,1.0,4.0,1,1,1.0,0.0
17.0,2.0,8.5,2808.0,240.0,11.7,8.0,1.0,8.0,1,1,1.0,1.0
8.0,8.4,0.95,768.0,1274.4,0.6,1.0,3.8,0.26,1,5,0.2,0.0
3.0,11.5,0.26,360.0,2152.0,0.17,2.0,5.38,0.37,1,8,0.12,0.0
10.0,14.0,0.71,1260.0,4032.0,0.31,1.0,6.0,0.17,1,1,1.0,0.0
5.0,6.0,0.83,450.0,525.0,0.86,3.0,3.0,1.0,1,1,1.0,0.0
16.0,8.5,1.88,3136.0,1176.33,2.67,7.0,4.0,1.75,1,6,0.17,0.0
11.75,5.88,2.0,2334.0,827.5,2.82,5.25,3.0,1.75,4,8,0.5,1.0
19.0,6.0,3.17,4032.0,900.0,4.48,1.0,3.0,0.33,1,1,1.0,1.0
17.0,14.0,1.21,3168.0,2304.0,1.38,8.0,6.0,1.33,1,1,1.0,1.0
14.0,8.88,1.58,2520.0,1216.25,2.07,6.0,1.0,6.0,1,8,0.12,0.0
2.0,14.2,0.14,189.0,2721.6,0.07,1.0,1.0,1.0,1,5,0.2,0.0
16.0,20.0,0.8,4032.0,7938.0,0.51,7.0,9.0,0.78,1,1,1.0,0.0
8.75,9.8,0.89,1373.5,1630.4,0.84,4.25,4.6,0.92,4,5,0.8,0.0
5.0,12.67,0.39,738.0,2368.33,0.31,2.5,1.0,2.5,2,6,0.33,0.0
13.6,5.0,2.72,3268.6,429.6,7.61,6.2,1.0,6.2,5,5,1.0,1.0
4.0,10.67,0.37,360.0,1710.0,0.21,2.0,4.83,0.41,1,6,0.17,0.0
10.4,10.25,1.01,1800.6,2238.25,0.8,4.8,4.75,1.01,5,8,0.62,0.0
9.0,16.0,0.56,1200.0,3024.0,0.4,4.0,1.0,4.0,1,1,1.0,0.0
5.0,16.0,0.31,420.0,3840.0,0.11,1.0,7.0,0.14,1,1,1.0,0.0
2.0,4.0,0.5,225.0,360.0,0.62,1.0,2.0,0.5,1,1,1.0,0.0
19.0,3.0,6.33,5292.0,320.0,16.54,9.0,1.0,9.0,1,1,1.0,1.0
6.0,14.0,0.43,540.0,2160.0,0.25,3.0,6.0,0.5,1,1,1.0,0.0
13.0,11.6,1.12,2016.0,2185.8,0.92,6.0,1.0,6.0,1,5,0.2,0.0
19.0,10.0,1.9,3840.0,1899.38,2.02,9.0,1.0,9.0,1,8,0.12,0.0
16.0,13.0,1.23,3072.0,2520.0,1.22,7.0,6.0,1.17,1,1,1.0,0.0
4.0,10.0,0.4,432.0,1562.67,0.28,2.0,4.33,0.46,1,3,0.33,0.0
14.0,7.0,2.0,1485.0,700.0,2.12,6.0,4.0,1.5,1,1,1.0,1.0
3.0,15.0,0.2,288.0,2640.0,0.11,2.0,7.0,0.29,1,1,1.0,0.0
14.6,13.4,1.09,2719.2,2296.0,1.18,6.6,6.2,1.06,5,5,1.0,0.0
5.0,12.38,0.4,480.0,2944.25,0.16,3.0,5.75,0.52,1,8,0.12,0.0
6.0,10.0,0.6,720.0,1008.0,0.71,3.0,1.0,3.0,1,1,1.0,0.0
9.0,9.67,0.93,1050.0,1541.33,0.68,4.0,4.33,0.92,1,3,0.33,0.0
1.0,12.5,0.08,180.0,2618.0,0.07,1.0,5.83,0.17,1,6,0.17,0.0
12.0,16.0,0.75,2268.0,3460.0,0.66,5.0,7.0,0.71,1,2,0.5,0.0
11.5,11.8,0.97,1917.0,1973.6,0.97,5.5,1.0,5.5,2,5,0.4,0.0
11.12,10.5,1.06,1950.62,1428.0,1.37,1.0,5.0,0.2,8,2,4.0,1.0
15.0,2.0,7.5,2160.0,240.0,9.0,7.0,1.0,7.0,1,1,1.0,1.0
9.0,20.0,0.45,1280.0,4928.0,0.26,1.0,9.0,0.11,2,1,2.0,0.0
8.0,9.0,0.89,768.0,1134.0,0.68,4.0,4.0,1.0,1,1,1.0,0.0
2.0,13.0,0.15,256.0,1980.0,0.13,1.0,6.0,0.17,1,1,1.0,0.0
9.0,9.0,1.0,1680.0,882.0,1.9,4.0,1.0,4.0,1,1,1.0,1.0
9.0,1.0,9.0,1200.0,180.0,6.67,4.0,1.0,4.0,1,1,1.0,1.0
6.0,16.0,0.38,600.0,2700.0,0.22,3.0,7.0,0.43,1,1,1.0,0.0
19.0,20.0,0.95,4320.0,3960.0,1.09,1.0,9.0,0.11,1,1,1.0,0.0
13.0,11.25,1.16,2012.5,2277.62,0.88,6.0,5.38,1.12,4,8,0.5,0.0
10.75,9.0,1.19,2183.0,840.0,2.6,5.25,4.0,1.31,4,1,4.0,1.0
4.0,11.62,0.34,375.0,1977.75,0.19,2.0,1.0,2.0,1,8,0.12,0.0
1.0,5.0,0.2,180.0,448.0,0.4,1.0,3.0,0.33,1,1,1.0,0.0
5.0,13.0,0.38,420.0,1890.0,0.22,3.0,6.0,0.5,1,1,1.0,0.0
4.0,2.0,2.0,500.0,240.0,2.08,2.0,1.0,2.0,1,1,1.0,1.0
20.0,11.5,1.74,4752.0,2022.5,2.35,1.0,5.33,0.19,1,6,0.17,0.0
13.0,15.0,0.87,2688.0,2450.0,1.1,6.0,7.0,0.86,1,1,1.0,0.0
13.25,17.0,0.78,2346.0,3402.0,0.69,5.75,1.0,5.75,4,1,4.0,1.0
19.0,10.0,1.9,4200.0,1200.0,3.5,9.0,4.0,2.25,1,1,1.0,1.0
7.0,17.0,0.41,720.0,3360.0,0.21,4.0,1.0,4.0,1,1,1.0,0.0
6.0,12.88,0.47,720.0,2501.25,0.29,3.0,5.88,0.51,1,8,0.12,0.0
11.0,12.0,0.92,2016.0,2100.0,0.96,5.0,5.0,1.0,1,1,1.0,0.0
17.0,9.33,1.82,3200.0,1330.0,2.41,8.0,1.0,8.0,1,6,0.17,0.0
11.5,10.67,1.08,1859.0,1782.0,1.04,5.25,1.0,5.25,8,3,2.67,1.0
13.0,10.0,1.3,1728.0,1080.0,1.6,6.0,1.0,6.0,1,1,1.0,1.0
11.0,16.0,0.69,1134.0,3969.0,0.29,5.0,7.0,0.71,1,1,1.0,0.0
1.0,12.0,0.08,180.0,1680.0,0.11,1.0,1.0,1.0,1,1,1.0,0.0
1.0,12.0,0.08,180.0,2352.0,0.08,1.0,5.0,0.2,1,1,1.0,0.0
10.25,8.25,1.24,1949.0,1629.75,1.2,4.75,4.0,1.19,8,4,2.0,1.0
20.0,8.67,2.31,4536.0,1191.33,3.81,9.0,4.17,2.16,1,6,0.17,0.0
12.0,1.0,12.0,2100.0,180.0,11.67,5.0,1.0,5.0,1,1,1.0,1.0
10.5,1.0,10.5,1463.25,180.0,8.13,1.0,1.0,1.0,4,1,4.0,1.0
5.0,10.0,0.5,600.0,1024.0,0.59,3.0,4.0,0.75,1,1,1.0,0.0
20.0,17.0,1.18,4704.0,3456.0,1.36,1.0,8.0,0.12,1,1,1.0,1.0
7.67,9.0,0.85,818.0,1315.0,0.62,3.67,4.0,0.92,3,3,1.0,0.0
19.0,14.4,1.32,4680.0,3464.0,1.35,9.0,6.6,1.36,1,5,0.2,0.0
11.88,13.0,0.91,1986.75,2084.0,0.95,5.38,6.33,0.85,8,3,2.67,1.0
4.0,18.0,0.22,400.0,4096.0,0.1,1.0,8.0,0.12,1,1,1.0,0.0
19.0,2.0,9.5,4536.0,225.0,20.16,9.0,1.0,9.0,1,1,1.0,1.0
9.0,12.0,0.75,1260.0,1715.0,0.73,4.0,5.0,0.8,1,1,1.0,1.0
19.0,8.0,2.38,6048.0,768.0,7.88,9.0,4.0,2.25,1,1,1.0,1.0
5.0,14.0,0.36,600.0,2025.0,0.3,3.0,1.0,3.0,1,1,1.0,0.0
3.0,8.2,0.37,288.0,1320.0,0.22,2.0,3.8,0.53,1,5,0.2,0.0
11.86,13.5,0.88,2310.14,2908.67,0.79,5.29,6.17,0.86,7,6,1.17,0.0
13.33,11.6,1.15,2556.0,2359.2,1.08,6.33,5.6,1.13,3,5,0.6,1.0
14.0,10.0,1.4,2304.0,1440.0,1.6,6.0,4.0,1.5,1,1,1.0,1.0
17.0,19.0,0.89,3080.0,3960.0,0.78,8.0,9.0,0.89,1,1,1.0,0.0
1.0,14.67,0.07,192.0,2553.33,0.08,1.0,6.67,0.15,1,3,0.33,0.0
3.0,1.0,3.0,320.0,180.0,1.78,2.0,1.0,2.0,1,1,1.0,1.0
5.0,12.0,0.42,360.0,1920.0,0.19,3.0,5.0,0.6,1,1,1.0,0.0
17.0,12.43,1.37,3024.0,2665.71,1.13,1.0,5.71,0.18,1,7,0.14,0.0
10.0,10.0,1.0,1764.75,1120.0,1.58,1.0,1.0,1.0,8,1,8.0,1.0
9.0,9.29,0.97,1350.0,1493.86,0.9,4.0,4.43,0.9,1,7,0.14,0.0
9.5,12.0,0.79,2622.0,2514.0,1.04,4.33,1.0,4.33,6,2,3.0,1.0
14.14,15.0,0.94,2557.43,2688.0,0.95,1.0,1.0,1.0,7,1,7.0,1.0
12.0,5.67,2.12,1944.0,544.0,3.57,5.0,3.0,1.67,1,3,0.33,0.0
7.0,10.0,0.7,630.0,1225.0,0.51,4.0,4.0,1.0,1,1,1.0,0.0
20.0,7.0,2.86,5040.0,823.33,6.12,1.0,3.67,0.27,1,3,0.33,1.0
11.0,1.0,11.0,1764.0,180.0,9.8,5.0,1.0,5.0,1,1,1.0,1.0
19.0,7.0,2.71,4050.0,720.0,5.62,9.0,4.0,2.25,1,1,1.0,1.0
19.0,9.75,1.95,5280.0,1769.5,2.98,9.0,4.5,2.0,1,4,0.25,0.0
5.0,11.0,0.45,480.0,1280.0,0.38,1.0,5.0,0.2,1,1,1.0,0.0
15.25,10.0,1.52,3526.25,1466.25,2.4,7.0,4.5,1.56,4,4,1.0,1.0
12.0,6.0,2.0,1440.0,540.0,2.67,5.0,3.0,1.67,1,1,1.0,1.0
4.5,10.62,0.42,456.5,2349.5,0.19,2.5,5.12,0.49,2,8,0.25,0.0
14.0,1.0,14.0,2016.0,162.0,12.44,6.0,1.0,6.0,1,1,1.0,1.0
3.0,12.14,0.25,252.0,2441.43,0.1,2.0,5.29,0.38,1,7,0.14,0.0
9.0,16.0,0.56,1050.0,3024.0,0.35,1.0,7.0,0.14,1,1,1.0,0.0
8.0,14.0,0.57,840.0,1680.0,0.5,4.0,6.0,0.67,1,1,1.0,0.0
13.67,8.5,1.61,2172.33,1518.67,1.43,1.0,4.0,0.25,3,6,0.5,0.0
